FIPS,State,County,Climate Region,MEDHINC16,GROC16,CONVS16,SUPERC16,PCT_OBESE_ADULTS17,RECFAC16,largest_group,FFR16,FSR16,PCTADTLHS16_20,PCTADTWHS16_20,PCTADTWC16_20,highest_education_pct
47011,TN,Bradley,Ohio Valley,45326.0,14,80,2,32.8,10,White & Not Hispanic,75,59,12.92619265616245,32.26560258004564,31.31858370799569,With a high school diploma only
17075,IL,Iroquois,Ohio Valley,47589.0,8,13,1,31.1,1,White & Not Hispanic,17,17,11.91600780367594,39.40342951021665,33.27857069514324,With a high school diploma only
23019,ME,Penobscot,Northeast,47076.0,30,113,4,29.1,15,White & Not Hispanic,85,118,7.127623233097284,33.42227474587069,30.87128731153807,With a high school diploma only
20133,KS,Neosho,South,42441.0,4,6,1,32.4,2,White & Not Hispanic,6,11,8.026010218300046,32.28982814677195,39.684161634928,With some college or associate's degree
42083,PA,McKean,Northeast,43082.0,12,25,1,31.6,2,White & Not Hispanic,28,31,8.221241058287983,46.82205565253106,26.00198514563439,With a high school diploma only
12105,FL,Polk,Southeast,46289.0,87,317,11,28.4,38,White & Not Hispanic,308,298,14.56381750928807,33.74108406366866,31.10739089830225,With a high school diploma only
48141,TX,El Paso,South,42048.0,116,241,16,33.0,70,Hispanic,601,536,21.04581417602166,23.15739725068266,31.76885196163092,With some college or associate's degree
18173,IN,Warrick,Ohio Valley,65809.0,8,17,2,33.6,7,White & Not Hispanic,30,29,5.867376461057748,28.5383636153223,32.61659530146974,With some college or associate's degree
53005,WA,Benton,Northwest,63474.0,29,66,5,27.7,24,White & Not Hispanic,114,132,8.978950193627545,23.60568996587554,35.82991449714352,With some college or associate's degree
6101,CA,Sutter,West,51283.0,21,40,2,25.1,8,White & Not Hispanic,59,54,20.17057163691703,23.03034146032148,36.7680162328398,With some college or associate's degree
37087,NC,Haywood,Southeast,45290.0,10,35,1,32.1,2,White & Not Hispanic,41,60,11.49092313634608,26.29286296725463,34.38479035234539,With some college or associate's degree
18141,IN,St. Joseph,Ohio Valley,48960.0,41,99,9,33.6,34,White & Not Hispanic,206,193,10.19133459835547,29.96238818107888,28.86283545676335,With a high school diploma only
26107,MI,Mecosta,Upper Midwest,41759.0,8,25,2,32.3,2,White & Not Hispanic,19,30,8.525496471957519,36.51342111006038,32.03971775660144,With a high school diploma only
47105,TN,Loudon,Ohio Valley,56774.0,8,33,1,32.8,5,White & Not Hispanic,42,26,13.01702541029705,30.56393476149087,29.16048877754486,With a high school diploma only
5059,AR,Hot Spring,South,46313.0,6,15,1,35.0,2,White & Not Hispanic,18,10,12.53780816241972,38.44623990055936,33.68137559560804,With a high school diploma only
27053,MN,Hennepin,Upper Midwest,71184.0,232,327,19,28.4,207,White & Not Hispanic,991,966,6.357411731562716,15.87108359090581,26.74203548487947,With some college or associate's degree
51171,VA,Shenandoah,Southeast,53810.0,9,32,1,30.1,2,White & Not Hispanic,20,31,11.90957839642937,41.03329801239444,27.40262659345599,With a high school diploma only
22109,LA,Terrebonne,South,49206.0,18,65,3,36.2,11,White & Not Hispanic,84,82,19.41642699936539,38.83690471368196,25.96103212216956,With a high school diploma only
36009,NY,Cattaraugus,Northeast,46224.0,19,37,2,25.7,6,White & Not Hispanic,41,72,10.32527264106212,39.15030820293978,30.61735419630157,With a high school diploma only
5093,AR,Mississippi,South,35846.0,10,22,2,35.0,5,White & Not Hispanic,29,29,17.94719667754375,38.76816968258677,27.69578760011866,With a high school diploma only
27123,MN,Ramsey,Upper Midwest,60287.0,102,160,6,28.4,59,White & Not Hispanic,386,361,9.017647798260908,21.05684569517241,26.92587268881614,With some college or associate's degree
18043,IN,Floyd,Ohio Valley,58703.0,10,25,2,33.6,4,White & Not Hispanic,72,48,9.040871731934992,30.29677563315854,30.5273531927554,With some college or associate's degree
19059,IA,Dickinson,Upper Midwest,58019.0,2,13,1,36.4,4,White & Not Hispanic,20,29,4.087829946274235,26.32562485400608,37.36665888032391,With some college or associate's degree
28093,MS,Marshall,South,37561.0,2,33,1,37.3,1,White & Not Hispanic,14,6,18.89474329126332,37.18906996691582,30.03716864763305,With a high school diploma only
40099,OK,Murray,South,48008.0,2,10,1,36.5,2,White & Not Hispanic,11,12,15.07641470466749,39.79760429574556,26.60057827344073,With a high school diploma only
